president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Voters,3/3/2019,2/4/2018,2/6/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1346041,0,48,51,43.79698,51.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50880,80430,2/7/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/5/2018,2/7/2018,Marist College,A,807,rv,1.515533,0,39,56,39.9647,56.64273,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us180205/Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_February%202018.pdf#page=3,50887,80443,2/9/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/5/2018,2/7/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1351094,0,48,50,43.79698,50.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50884,80438,2/8/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/4/2018,2/8/2018,Ipsos,B+,2141,rv,.2127525,0,45.7,51.7,45.44045,50.18425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50888,80451,2/9/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/5/2018,2/9/2018,McLaughlin & Associates,C-,1000,lv,.8487353,0,46,52,42.7952,53.53502,"","",http://mclaughlinonline.com/2018/02/12/1136/,50901,80480,2/14/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/6/2018,2/8/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1353645,0,49,50,44.79698,50.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50886,80441,2/9/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/5/2018,2/9/2018,Ipsos,B+,1578,rv,.1597709,0,44.8,52.3,44.54045,50.78424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50898,80465,2/13/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/6/2018,2/10/2018,Ipsos,B+,1382,rv,.1428749,0,43.5,53.2,43.24045,51.68425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50897,80464,2/13/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/7/2018,2/11/2018,Ipsos,B+,1256,rv,.1327344,0,42.5,53.6,42.24045,52.08424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50896,80463,2/13/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/7/2018,2/11/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0812957,0,48,50,43.79698,50.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50891,80457,2/12/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/8/2018,2/12/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2425136,0,48,50,43.79698,50.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50893,80459,2/13/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/8/2018,2/12/2018,Morning Consult,B-,1985,rv,.6230934,0,47,47,45.21412,48.44395,"","",https://morningconsult.com/wp-content/uploads/2018/02/180207_topline_POLITICO_v1_DK-1.pdf,50900,80479,2/14/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/8/2018,2/12/2018,Ipsos,B+,1268,rv,.1369422,0,40.3,55.1,40.04045,53.58424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50895,80462,2/13/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/9/2018,2/11/2018,Public Policy Polling,B,687,rv,1.034302,0,44,50,44.19496,49.94682,"","",https://www.publicpolicypolling.com/wp-content/uploads/2018/02/PPP_Release_National_21418.pdf,50902,80483,2/14/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/8/2018,2/14/2018,SurveyMonkey,D-,11832,rv,.2301035,0,44,55,41.56203,53.51849,"","",https://drive.google.com/file/d/1k2SwX-2R0NUrh4izBMtar_2W37yS3VSx/view,50906,80491,2/15/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/9/2018,2/13/2018,Ipsos,B+,1233,rv,.1359743,0,40.4,55.3,40.14045,53.78424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50910,80495,2/16/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/10/2018,2/14/2018,Ipsos,B+,1218,rv,.1369761,0,42.2,53.5,41.94045,51.98425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50909,80494,2/16/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/11/2018,2/13/2018,YouGov,B,1280,rv,.8620406,0,45,50,44.08053,50.03416,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bs88nyx7rs/econTabReport.pdf,50903,80486,2/14/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/10/2018,2/13/2018,Fox News,A,1005,rv,1.77082,0,43,53,41.85934,53.4793,"","",https://www.scribd.com/document/371539987/Fox-Feb-2018-Topline-February-14-Release#from_embed,50904,80488,2/14/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/11/2018,2/13/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1346041,0,47,52,42.79698,52.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50899,80478,2/14/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/11/2018,2/15/2018,Ipsos,B+,1241,rv,.1419713,0,42.7,53.5,42.44045,51.98425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50908,80493,2/16/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/12/2018,2/14/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1351094,0,48,51,43.79698,51.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50905,80489,2/15/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/13/2018,2/15/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1353645,0,47,52,42.79698,52.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50907,80492,2/16/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/12/2018,2/16/2018,Ipsos,B+,1300,rv,.1507754,0,43.3,53.3,43.04045,51.78424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50918,80512,2/20/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/13/2018,2/17/2018,Ipsos,B+,1016,rv,.1190871,0,43.7,53.2,43.44045,51.68425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50917,80511,2/20/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/14/2018,2/18/2018,Ipsos,B+,772,rv,.0910383,0,41.9,54.7,41.64045,53.18425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50916,80510,2/20/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/14/2018,2/18/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0812957,0,47,52,42.79698,52.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50911,80505,2/19/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/15/2018,2/19/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2425136,0,46,53,41.79698,53.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50913,80507,2/20/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/15/2018,2/19/2018,Ipsos,B+,766,rv,.0903601,0,43.3,53.8,43.04045,52.28424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50915,80509,2/20/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/15/2018,2/19/2018,Morning Consult,B-,1989,rv,.5702205,0,45,51,43.21412,52.44395,"","",https://morningconsult.com/wp-content/uploads/2018/02/180211_crosstabs_POLITICO_v1_DK-2.pdf,50922,80530,2/21/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/16/2018,2/20/2018,Ipsos,B+,876,rv,.1028852,0,44,53.7,43.74045,52.18425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50931,80544,2/23/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/16/2018,2/19/2018,Quinnipiac University,A-,1249,rv,1.592641,0,37,58,39.64323,56.18174,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2522,50914,80526,2/21/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/15/2018,2/21/2018,SurveyMonkey,D-,12641,rv,.2025826,0,44,55,41.56203,53.51849,"","",https://drive.google.com/file/d/1ojyYn2Tx_9OYPx0Fh_JIyFA08qenZ-7z/view,50925,80536,2/22/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/16/2018,2/19/2018,Harris Interactive,C+,1934,rv,1.302813,0,45,55,41.97387,53.79246,"","",http://harvardharrispoll.com/wp-content/uploads/2018/02/Final_HHP_20Feb2018_RegisteredVoters_Topline_Memo.pdf,50920,80527,2/21/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/16/2018,2/20/2018,America First Policies,"",1200,rv,1.14219,0,44,53,43.36052,53.16183,"","",https://www.americafirstpolicies.org/data/february-national-toplines/,50983,80642,3/5/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/18/2018,2/20/2018,YouGov,B,1308,rv,.8788893,0,44,51,43.08053,51.03416,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/57yxejgrmo/econTabReport.pdf,50923,80531,2/22/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/17/2018,2/21/2018,Ipsos,B+,953,rv,.1111136,0,43.8,53.5,43.54045,51.98425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50930,80543,2/23/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/18/2018,2/20/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1346041,0,48,51,43.79698,51.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50919,80525,2/21/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/18/2018,2/22/2018,Ipsos,B+,1310,rv,.1512872,0,44.1,53.4,43.84045,51.88425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50929,80542,2/23/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/20/2018,2/20/2018,Morning Consult,B-,1992,rv,.5747209,0,43,54,41.21412,55.44395,"","",https://morningconsult.com/wp-content/uploads/2018/02/180214_crosstabs_POLITICO_v1_AP-1-1.pdf,57265,92567,1/9/2019,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/19/2018,2/21/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1351094,0,48,51,43.79698,51.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50924,80534,2/22/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/17/2018,2/22/2018,Tarrance Group,B,1010,lv,1.368163,0,43,52,42.7532,52.3526,"","",https://americanactionnetwork.org/wp-content/uploads/2018/02/AAN-NN-Memo.docx.pdf,50936,80553,2/26/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/20/2018,2/21/2018,Marist College,A,819,rv,1.476782,0,41,53,41.9647,53.64273,"","","http://maristpoll.marist.edu/wp-content/misc/usapolls/us180220/Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_February%2023,%202018.pdf#page=3",50927,80539,2/23/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/20/2018,2/22/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1353645,0,50,49,45.79698,49.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50926,80537,2/23/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/19/2018,2/23/2018,Ipsos,B+,1733,rv,.198072,0,44.9,52.7,44.64045,51.18425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50941,80567,2/27/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/21/2018,2/23/2018,SurveyMonkey,D-,3165,rv,.045516,0,44,55,41.56203,53.51849,"","",https://drive.google.com/file/d/1kJIyq-GdOPxwSCWJZebaQHtaQh93PVY3/view,56892,91788,11/16/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/20/2018,2/24/2018,Suffolk University,B+,1000,rv,1.491611,0,37.5,59.6,38.12363,59.03907,"","",https://www.usatoday.com/story/news/2018/02/25/poll-americans-support-tougher-gun-laws-dont-expect-congress-act/371104002/,50933,80549,2/25/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/20/2018,2/23/2018,CNN/SSRS,A-,909,rv,1.515124,0,39,56,39.66823,55.18101,"","",https://www.realclearpolitics.com/docs/CNN_RV_.pdf,50932,80563,2/27/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/20/2018,2/24/2018,Ipsos,B+,1739,rv,.1966659,0,44.7,52.7,44.44045,51.18425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50940,80566,2/27/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/21/2018,2/25/2018,Ipsos,B+,1606,rv,.1795594,0,43.8,53.6,43.54045,52.08424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50939,80565,2/27/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/21/2018,2/25/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0812957,0,49,49,44.79698,49.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50934,80550,2/26/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/22/2018,2/26/2018,Ipsos,B+,1539,rv,.169847,0,43.1,54.6,42.84045,53.08424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50938,80564,2/27/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/22/2018,2/26/2018,Morning Consult,B-,1992,rv,.5988852,0,46,50,44.21412,51.44395,"","",https://www.politico.com/f/?id=00000161-d99e-da6b-ade9-ffbe99050002,50943,80582,2/28/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/22/2018,2/26/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2425136,0,50,48,45.79698,48.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50937,80555,2/27/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/23/2018,2/27/2018,Ipsos,B+,1378,rv,.1498525,0,42.7,55.3,42.44045,53.78424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50981,80637,3/2/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/22/2018,2/28/2018,SurveyMonkey,D-,28452,rv,.3560218,0,44,55,41.56203,53.51849,"","",https://drive.google.com/file/d/11AEO5xFfinwNh8luBZemupqa1Jys2x4A/view,50977,80627,3/1/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/24/2018,2/28/2018,Ipsos,B+,1228,rv,.1313745,0,40.5,56.9,40.24045,55.38425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50980,80636,3/2/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/25/2018,2/27/2018,YouGov,B,1296,rv,.8705329,0,44,53,43.08053,53.03416,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h8n9gvrqyj/econTabReport.pdf,50942,80581,2/28/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/25/2018,2/27/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1346041,0,49,50,44.79698,50.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50944,80585,2/28/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/25/2018,3/1/2018,Ipsos,B+,1224,rv,.1287632,0,39.5,57.7,39.24045,56.18425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50979,80635,3/2/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/26/2018,2/28/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1351094,0,49,50,44.79698,50.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50974,80622,3/1/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/27/2018,2/28/2018,Zogby Interactive/JZ Analytics,C,869,lv,.9005114,0,48,49.5,46.66174,50.07656,"","",https://zogbyanalytics.com/images/za030118/Frequencies-Zogby-Voters-022818.pdf,50975,80624,3/1/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/27/2018,3/1/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1353645,0,49,50,44.79698,50.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50978,80628,3/2/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/26/2018,3/2/2018,Ipsos,B+,1251,rv,.1294474,0,41.1,55.7,40.84045,54.18425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50990,80659,3/6/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/27/2018,3/3/2018,Ipsos,B+,1273,rv,.1296359,0,41.7,53.9,41.44045,52.38425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50989,80658,3/6/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/28/2018,3/4/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0812957,0,48,52,43.79698,52.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50982,80641,3/5/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,2/28/2018,3/4/2018,Ipsos,B+,1324,rv,.1327434,0,42.6,53,42.34045,51.48425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50988,80657,3/6/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/1/2018,3/5/2018,Morning Consult,B-,1993,rv,.7028553,0,43,53,41.21412,54.44395,"","",https://morningconsult.com/wp-content/uploads/2018/03/180303_crosstabs_POLITICO_v1_DK-1.pdf,50991,80664,3/7/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/1/2018,3/5/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2425136,0,48,52,43.79698,52.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50986,80647,3/6/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/1/2018,3/5/2018,Ipsos,B+,1712,rv,.1690659,0,41.7,54.1,41.44045,52.58424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50987,80656,3/6/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/3/2018,3/5/2018,Quinnipiac University,A-,1122,rv,1.476582,0,38,56,40.64323,54.18174,"","",https://poll.qu.edu/images/polling/us/us03072018_uplm87.pdf/,50995,80672,3/7/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/1/2018,3/7/2018,SurveyMonkey,D-,19193,rv,.2486147,0,43,56,40.56203,54.51849,"","",https://drive.google.com/file/d/17S55ZOrMPwG4jWe1SD9EcFJShrAUHVoZ/view,51000,80681,3/8/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/2/2018,3/5/2018,Monmouth University,A+,708,rv,1.536138,0,40,54,40.05019,55.35332,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_030718.pdf/,50994,80671,3/7/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/2/2018,3/6/2018,Ipsos,B+,2457,rv,.2393269,0,42.3,53.3,42.04045,51.78424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,51004,80692,3/9/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/3/2018,3/7/2018,Ipsos,B+,2818,rv,.2717845,0,42.1,53.9,41.84045,52.38425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,51003,80691,3/9/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/4/2018,3/6/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1346041,0,46,53,41.79698,53.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50993,80669,3/7/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/4/2018,3/6/2018,YouGov,B,1310,rv,.8796082,0,41,54,40.08053,54.03416,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zq33h2ipcl/econTabReport.pdf,50992,80667,3/7/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/4/2018,3/8/2018,Ipsos,B+,2864,rv,.2749086,0,42.5,53.7,42.24045,52.18425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,51002,80690,3/9/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/5/2018,3/6/2018,Marist College,A,867,rv,1.540047,0,44,49,44.9647,49.64273,"","","http://maristpoll.marist.edu/wp-content/misc/usapolls/us180305/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_March%208,%202018.pdf#page=3",50998,80678,3/8/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/5/2018,3/7/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1351094,0,45,54,40.79698,54.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50997,80676,3/8/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/4/2018,3/8/2018,Lake Research Partners/The Tarrance Group,"",1000,rv,1.244805,0,42,55,41.57245,54.5566,"","",https://mediarelations.gwu.edu/sites/mediarelations.gwu.edu/files/GWBattlegroundPoll63-questionnaire.pdf,51011,80702,3/13/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/6/2018,3/8/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1353645,0,44,54,39.79698,54.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,51001,80682,3/9/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/5/2018,3/9/2018,Ipsos,B+,2853,rv,.2740402,0,41.8,54.4,41.54045,52.88425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,51015,80715,3/13/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/6/2018,3/10/2018,Ipsos,B+,2355,rv,.2275962,0,42.2,54.1,41.94045,52.58424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,51014,80714,3/13/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/7/2018,3/11/2018,Ipsos,B+,1534,rv,.1496536,0,40.8,56.4,40.54045,54.88425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,51013,80713,3/13/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/7/2018,3/11/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0812957,0,45,53,40.79698,53.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,51006,80697,3/12/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/8/2018,3/12/2018,Morning Consult,B-,1997,rv,.7361852,0,44,52,42.21412,53.44395,"","",https://morningconsult.com/wp-content/uploads/2018/03/180312_crosstabs_POLITICO_v1_DK-2.pdf,51016,80720,3/14/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/8/2018,3/12/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2425136,0,48,51,43.79698,51.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,51010,80701,3/13/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/8/2018,3/12/2018,Ipsos,B+,1216,rv,.1196476,0,43.1,54.6,42.84045,53.08424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,51012,80712,3/13/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/9/2018,3/11/2018,Public Policy Polling,B,584,rv,.8759395,0,43,49,43.19496,48.94682,"","",https://www.socialsecurityworks.org/wp-content/uploads/2018/03/Nat-Social-Security-March-18-2-Results.pdf,51035,80753,3/19/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/9/2018,3/13/2018,Ipsos,B+,1164,rv,.115231,0,41,56.4,40.74045,54.88425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,51032,80740,3/16/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/8/2018,3/14/2018,SurveyMonkey,D-,16065,rv,.1899668,0,46,53,43.56203,51.51849,"","",https://drive.google.com/file/d/19n1KmsMZAdzi2AGNcvkutlELKCCgamCE/view,51021,80729,3/15/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/10/2018,3/14/2018,Ipsos,B+,1218,rv,.1209753,0,40.6,56.9,40.34045,55.38425,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,51031,80739,3/16/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/11/2018,3/13/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1346041,0,47,52,42.79698,52.33862,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,51017,80722,3/14/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/10/2018,3/13/2018,YouGov,B,1291,rv,.8690801,0,42,54,41.08053,54.03416,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/y3tke5cxwy/econTabReport.pdf,51018,80724,3/14/2018,09:10:45  3 Mar 2019
Donald Trump,Voters,3/3/2019,3/11/2018,3/15/2018,Ipsos,B+,1265,rv,.1257314,0,39,58.3,38.74045,56.78424,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,51030,80738,3/16/2018,09:10:45  3 Mar 2019
